0.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-3.402823466385288598e+38
1.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-4.188790321350097656e-01
2.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-2.094395160675048828e-01
3.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,0.000000000000000000e+00
4.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,2.094395160675048828e-01
5.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,4.188790321350097656e-01
6.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,3.402823466385288598e+38
7.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-3.402823466385288598e+38
8.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-4.188790321350097656e-01
9.000000000000000000e+00,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-2.094395160675048828e-01
1.000000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,0.000000000000000000e+00
1.100000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,2.094395160675048828e-01
1.200000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,4.188790321350097656e-01
1.300000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,3.402823466385288598e+38
1.400000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-3.402823466385288598e+38
1.500000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-4.188790321350097656e-01
1.600000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-2.094395160675048828e-01
1.700000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,2.094395160675048828e-01
1.900000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,4.188790321350097656e-01
2.000000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,0.000000000000000000e+00,3.402823466385288598e+38
2.100000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,-3.402823466385288598e+38
2.200000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,-4.188790321350097656e-01
2.300000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,-2.094395160675048828e-01
2.400000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,0.000000000000000000e+00
2.500000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,2.094395160675048828e-01
2.600000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,4.188790321350097656e-01
2.700000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,2.094395160675048828e-01,3.402823466385288598e+38
2.800000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,-3.402823466385288598e+38
2.900000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,-4.188790321350097656e-01
3.000000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,-2.094395160675048828e-01
3.100000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,0.000000000000000000e+00
3.200000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,2.094395160675048828e-01
3.300000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,4.188790321350097656e-01
3.400000000000000000e+01,-4.800000190734863281e+00,-3.402823466385288598e+38,4.188790321350097656e-01,3.402823466385288598e+38
3.500000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-3.402823466385288598e+38
3.600000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-4.188790321350097656e-01
3.700000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-2.094395160675048828e-01
3.800000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,0.000000000000000000e+00
3.900000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,2.094395160675048828e-01
4.000000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,4.188790321350097656e-01
4.100000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,3.402823466385288598e+38
4.200000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-3.402823466385288598e+38
4.300000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-4.188790321350097656e-01
4.400000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-2.094395160675048828e-01
4.500000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,0.000000000000000000e+00
4.600000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,2.094395160675048828e-01
4.700000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,4.188790321350097656e-01
4.800000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,3.402823466385288598e+38
4.900000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-3.402823466385288598e+38
5.000000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-4.188790321350097656e-01
5.100000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-2.094395160675048828e-01
5.200000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,2.094395160675048828e-01
5.400000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,4.188790321350097656e-01
5.500000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,0.000000000000000000e+00,3.402823466385288598e+38
5.600000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,-3.402823466385288598e+38
5.700000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,-4.188790321350097656e-01
5.800000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,-2.094395160675048828e-01
5.900000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,0.000000000000000000e+00
6.000000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,2.094395160675048828e-01
6.100000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,4.188790321350097656e-01
6.200000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,2.094395160675048828e-01,3.402823466385288598e+38
6.300000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,-3.402823466385288598e+38
6.400000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,-4.188790321350097656e-01
6.500000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,-2.094395160675048828e-01
6.600000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,0.000000000000000000e+00
6.700000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,2.094395160675048828e-01
6.800000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,4.188790321350097656e-01
6.900000000000000000e+01,-2.400000095367431641e+00,-3.402823466385288598e+38,4.188790321350097656e-01,3.402823466385288598e+38
7.000000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-3.402823466385288598e+38
7.100000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-4.188790321350097656e-01
7.200000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,-2.094395160675048828e-01
7.300000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,0.000000000000000000e+00
7.400000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,2.094395160675048828e-01
7.500000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,4.188790321350097656e-01
7.600000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-4.188790321350097656e-01,3.402823466385288598e+38
7.700000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-3.402823466385288598e+38
7.800000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-4.188790321350097656e-01
7.900000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,-2.094395160675048828e-01
8.000000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,0.000000000000000000e+00
8.100000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,2.094395160675048828e-01
8.200000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,4.188790321350097656e-01
8.300000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,-2.094395160675048828e-01,3.402823466385288598e+38
8.400000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-3.402823466385288598e+38
8.500000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-4.188790321350097656e-01
8.600000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,-2.094395160675048828e-01
8.700000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,2.094395160675048828e-01
8.900000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,4.188790321350097656e-01
9.000000000000000000e+01,0.000000000000000000e+00,-3.402823466385288598e+38,0.000000000000000000e+00,3.402823466385288598e+38
